original_title,unified_id,detected_language_code,english_display_title
SimCity BuildIt,55c52ff602ac64f9c0002dbe,en,SimCity BuildIt
Harry Potter: Hogwarts Mystery,5ac74c739f479f610f670dbd,en,Harry Potter: Hogwarts Mystery
Lineage W,611e413283e4d549abb62f73,en,Lineage W
ヘブンバーンズレッド,613c77f90051857baa6f85eb,ja,Heaven Burns Red
The Seven Deadly Sins: Origin,68bec7c10788c43bc5c55316,en,The Seven Deadly Sins: Origin
Hero Clash,62fcc3df67dd010e2b723436,en,Hero Clash
MONOPOLY Slots Casino: Go Spin,59781495cc4dc5095d000b97,en,MONOPOLY Slots Casino: Go Spin
Stormshot: Isle of Adventure,631ab362c7c6b36f7d7b6029,en,Stormshot: Isle of Adventure
Clash of Critters,6784a85afbf6795e09526519,en,Clash of Critters
SEGA FOOTBALL CLUB CHAMPIONS,6927c696cea49e8bd5ee1157,en,SEGA FOOTBALL CLUB CHAMPIONS
Mob Control,60913111fdef5825277f7ba6,en,Mob Control
Hit it Rich! Casino Slots Game,561724503f07e29abf000001,en,Hit it Rich! Casino Slots Game
Car Match - Traffic Puzzle,66a0949a0093ac3a432380e5,en,Car Match - Traffic Puzzle
以闪亮之名,626d11b3b672a029fdbf45c0,zh,In the name of shining
Poker Atrix / Playshoo,55d3a1a902ac64350a0010aa,en,Poker Atrix / Playshoo
Wizard of Oz Slots Games,55d3a1a802ac64350a000dc8,en,Wizard of Oz Slots Games
The Ants: Underground Kingdom,600ccdf47f9fd7701f6ae31f,en,The Ants: Underground Kingdom
Resident Evil Survival Unit,686fdb56b1430f9d12eda7a5,en,Resident Evil Survival Unit
妖怪ウォッチ ぷにぷに,563154b702ac640cd3000033,ja,Yo-kai Watch Puni Puni
Disney Emoji Blitz Game,57145b0f1525cf06d20103f9,en,Disney Emoji Blitz Game
War Machines：Tanks Battle Game,567b928b6ac9724d020010eb,en,War Machines：Tanks Battle Game
Raid Rush: Tower Defense TD,63a153348066e10644ae2342,en,Raid Rush: Tower Defense TD
Club Vegas Casino Slots Games,58ed8ac4973ad77ef70001a2,en,Club Vegas Casino Slots Games
101 Okey Plus Rummy Board Game,55d20e8902ac64ee73000caa,en,101 Okey Plus Rummy Board Game
Tree of Savior: Neverland,66cc10059e7c3b0db92da359,en,Tree of Savior: Neverland
Savage Survival:Jurassic Isle,665ac8194b5ce4692dafac6b,en,Savage Survival:Jurassic Isle
Epic Seven,5b5fdff0a12e6e4f653a7150,en,Epic Seven
Capybara Go!,66d211d85ca5ed0dbdb92d59,pt,Capybara Go!
Bingo Bash: Live Bingo Games,55c5022802ac64f9c0001f80,en,Bingo Bash: Live Bingo Games
Fishing Clash: Sport Simulator,5723ece3e904be09420011fd,en,Fishing Clash: Sport Simulator
Gummy Drop! Match 3 Puzzles,55c52bb402ac64f9c0002c65,en,Gummy Drop! Match 3 Puzzles
한게임 섯다&맞고,58dc80cb48e1da0e2a00199c,ko,Hangame Seotda & Matgo
Goods Puzzle: Sort Challenge,660a000b07b029033e9d211b,en,Goods Puzzle: Sort Challenge
Golf Rival - Multiplayer Game,5abaf3a9eaad1f15ee0f23c6,en,Golf Rival - Multiplayer Game
Wordscapes - Word Game,5919fd19ee05f407440011a7,en,Wordscapes - Word Game
RF 온라인 넥스트,67994d3a80a8e1ba04174c50,ko,RF Online Next
Governor of Poker 3 Card Games,55c5378102ac64f9c0003015,en,Governor of Poker 3 Card Games
Last Shelter: Survival,59dee20f4bd49d34db0a4b25,en,Last Shelter: Survival
包你發-王識賢、安心亞推薦休閒娛樂城-老虎機、捕魚機多款遊戲,5afe71d49d52283ac1fcea88,zh-Hant,Guaranteed Prosperity - Recommended by Wang Shih-Hsien and Amber An - Leisure and Entertainment City with Multiple Games including Slot Machines and Fishing Machines
デュエル・マスターズ プレイス,5df72cc5b9ab940fedcdc6b5,ja,Duel Masters Place
Hexa Away,6650459718984bc9417fa82f,en,Hexa Away
KartRider Rush+,5d1aaefd3ea98309179eb1d0,no,KartRider Rush+
Standoff 2,58f566b9c6bb0e32b4000dbc,en,Standoff 2
Gold and Goblins: Mining Games,5f51e81875d77d4ff1760dc1,en,Gold and Goblins: Mining Games
Kingdom Guard: Tower Defense,5e70259386f3f936cb1aae06,en,Kingdom Guard: Tower Defense
The Tower - Idle Tower Defense,60d682251e34a62dba84a279,en,The Tower - Idle Tower Defense
F1® Clash - Official 2026 Game,5c1c3dd9eba37917db5bf788,en,F1® Clash - Official 2026 Game
Merge Restyle,650d350bd327dc5b96824081,en,Merge Restyle
乐乐捕鱼,5e3037a23b741c7c419e251a,zh,Happy Fishing
明日之后,5c183223e2630f786495dc28,zh,LifeAfter
金好運,59bf63b70211a64f5c25efe9,zh-Hant,Good luck
Lineage2M,5ff858542f52b00d1f0fe5db,en,Lineage2M
Galaxy Defense: Fortress TD,679f831ed2a29001fe74fb4e,en,Galaxy Defense: Fortress TD
竞技联盟德州扑克,5c6bf1e23ea9836ba01541c2,zh,Competitive League Texas Hold'em
Yarn Fever! Unravel Puzzle,685e18f2973a8fe5e5505d96,en,Yarn Fever! Unravel Puzzle
麻將 神來也麻將－台灣16張、麻雀,55c5171902ac64f9c000269c,zh-Hant,Mahjong - God Comes Mahjong - Taiwan 16-tile Mahjong
Ragnarok X,6364ea2f68948619f25880c9,en,Ragnarok X
Blackjack 21: Blackjackist,562ee42e7556e5d7970021fa,en,Blackjack 21: Blackjackist
Jawaker: Games & Friends,55cd3b323431084edb00a67e,en,Jawaker: Games & Friends
一念逍遥·血修,5fd21f9d0a5293496ab84765,zh,A Thought of Freedom: Blood Cultivation
Boom Beach: War Strategy Game,55c5137802ac64f9c000258b,en,Boom Beach: War Strategy Game
Manor Matters Adventure Games,5d8d51c03ea9832cb48b7090,en,Manor Matters Adventure Games
myVEGAS Slots - Real Rewards,55c5105202ac64f9c0002497,en,myVEGAS Slots - Real Rewards
Viking Rise,637b0dc7863b79516a758a69,en,Viking Rise
Vikings: War of Clans PvP,559f2944d9a7f12932094ea2,en,Vikings: War of Clans PvP
世界之外,659814fd950aa45b13e69933,zh,Beyond the World
Sea War: Uboat Raid,64ac6e16b3ae27284a5685fe,en,Sea War: Uboat Raid
WWE SuperCard - Wrestling Game,55c527d202ac64f9c0002b1f,en,WWE SuperCard - Wrestling Game
问道,5717753002ac646085000066,zh,Ask the Way
Love Island: The Game,61e1431589dc4f1563c607cb,en,Love Island: The Game
大话西游,5c798914b9ab9454b6528b4b,zh,A Chinese Odyssey
遊戯王 デュエルリンクス,5813437b0211a69fbd00001e,ja,Yu-Gi-Oh! Duel Links
Angry Birds Dream Blast,5bb2f4d1a70de21a35e17174,en,Angry Birds Dream Blast
Last Fortress: Underground,5f9b2a40ec1eca1e69caff3d,en,Last Fortress: Underground
Solo Leveling:Arise,65f7b431f2bc1f58ffe31650,en,Solo Leveling:Arise
転生したらスライムだった件 魔王と竜の建国譚【まおりゅう】,612e9b695b5f98343fc30286,ja,That Time I Got Reincarnated as a Slime: The Demon Lord and the Dragon's Nation-Building Tale [Maoryu]
大话西游：归来,63e1023232305f5798859d47,zh,A Chinese Odyssey Part Two: Cinderella
ドラゴンクエストタクト ドラクエのタクティクスRPG,5f05b02c281ba04a1f4e557a,ja,Dragon Quest Tact: A Tactics RPG from the Dragon Quest series
Idle Zombie Miner: Gold Tycoon,6478af54865e1572efd598b1,en,Idle Zombie Miner: Gold Tycoon
Haunted Merge: Horror Story,687f300cf35ed1e66775d836,en,Haunted Merge: Horror Story
Jackpot Friends Slots Casino,61cbd43323c9d253fd36eee8,en,Jackpot Friends Slots Casino
Avatar World,63984681301a127e33fe7274,en,Avatar World
Dicero!,685a1c24509c8e070336fa53,ms,It's been said!
キングダム 頂天,65f526049511f06b6f74e1cf,ja,Kingdom: The Pinnacle
Merge Gardens,5e6d06f5c5784a16d2b9bad2,en,Merge Gardens
商人放浪記,609a4ebe893fbf5a10a17e6c,ja,A Merchant's Wanderings
Jurassic World: The Game,55529f4b9ae33734bc005f7f,en,Jurassic World: The Game
Plants vs Zombies 2,551b9de7e3943916f200026e,en,Plants vs Zombies 2
宗师之上,6983b8c60c3919c944913ff5,zh,Above Grandmaster
Foodstars: Merge & Cook,68b5e6a94a4c0fdc63acd161,en,Foodstars: Merge & Cook
Dream Mania - Match 3 Games,5e2ba69c0231e67abed38d79,en,Dream Mania - Match 3 Games
AFK Journey,659e107b2535560d884c1764,en,AFK Journey
Harry Potter: Puzzles & Spells,5e62eb6af57acf2bd0bb6508,en,Harry Potter: Puzzles & Spells
Clash of Kings,55c530ec02ac64f9c0002e0f,en,Clash of Kings
英雄没有闪,67a973223bddacb603ccfd58,zh,Heroes without Flash
欢乐麻将,55d20e4a02ac64ee73000354,zh,Happy Mahjong
Glow Fashion Idol,64c78e2812196b14aba8b55d,en,Glow Fashion Idol
쿠키런: 오븐브레이크,57eab5d70211a695be000ca9,ko,Cookie Run: OvenBreak
Tennis Clash：Sports Stars Game,5cb9b9223ea98344e0401fcf,en,Tennis Clash：Sports Stars Game
Crazy Fox,609e0fdcb3ae275395ba1b40,en,Crazy Fox
Jackpotland: Casino Slots,6358f0f562fd874db61de079,en,Jackpotland: Casino Slots
DISSIDIA DUELLUM FINAL FANTASY,699f63b9caff243e927c71a3,la,DISSIDIA DUEL FINAL FANTASY
Game of Thrones: Conquest ™,59543782efb1646e98004206,en,Game of Thrones: Conquest ™
Dragon Raja : ReRise,666d7364c2c5e1c16b28f455,en,Dragon Raja : ReRise
全明星街球派对 - NBA正版授权,67a4e4fcbed9c685b289785c,zh,All-Star Streetball Party - Officially Licensed by NBA
Chiến Tuyến Hướng Dương,682f0bcb51107371333c9157,vi,Sunflower Frontline
Royal Lounge Casino | GSN,55c50bac02ac64f9c00022e5,en,Royal Lounge Casino | GSN
ジョジョの奇妙な冒険 オラオラオーバードライブ,68629c955e1d8c0ef332a3e4,ja,JoJo's Bizarre Adventure: Ora Ora Overdrive
神魔之塔,55d20e3b02ac64ee7300005e,zh,Tower of Saviors
Old School RuneScape,5b3e084e764b9916687162f6,en,Old School RuneScape
Drop the Cat,68956fa199eaf2db4aba7cd5,en,Drop the Cat
Cash Rally - Slots Casino Game,641d71d11bfb8b7307d600bc,en,Cash Rally - Slots Casino Game
闪耀暖暖,5d1e21f45c6ace11642befb1,zh,Shining Nikki
Hole It 3D,679237ec0f20525932406b94,en,Hole It 3D
Unsolved: Hidden Mystery Games,5dec801ddbe27a56800b0498,en,Unsolved: Hidden Mystery Games
元梦之星-上岛玩,65097bfa1881201f76eaabc6,zh,Dream Star - Play on the Island
Knit Out,678b9ea143283a043831294a,en,Knit Out
Supremacy: World War 3,5efe3412eafbc65b0e81e08a,en,Supremacy: World War 3
Madoka Magica Magia Exedra,6746e7536082113e12c18b31,pt,Madoka Magica Exedra
West Game II,68cb44f13dfd3c6b306b5b9e,en,West Game II
Forge of Empires: Build a City,55c5239202ac64f9c0002a0b,en,Forge of Empires: Build a City
Chapters: Interactive Stories,59a4c78bf6b0f53461f7c352,en,Chapters: Interactive Stories
myKONAMI® Slots,564c794602ac64ba7d0000b8,en,myKONAMI® Slots
Modern Warships: Naval Battles,5fb2002f67881d32c0ce450b,en,Modern Warships: Naval Battles
레이븐2,662040cfc86cbe71154bb696,ko,Raven 2
MARVEL SNAP - Hero Card Game,62a17c64d4cf060ee448fb7f,en,MARVEL SNAP - Hero Card Game
Merge Teahouse,69396d41282f1609c72c2c73,en,Merge Teahouse
刀剣乱舞ONLINE,56d55de902ac649c87000014,ja,Touken Ranbu ONLINE
嚦咕麻將-戰神賽特、雷神之錘、超八、賽馬、麻將、魚機、老虎機,643d215e05a5de28cb26afda,zh-Hant,"Ligu Mahjong - God of War Set, Thor's Hammer, Super 8, Horse Racing, Mahjong, Fish Machine, Slot Machine"
My Memory Shop,68a67e7143283a90781755fa,en,My Memory Shop
ロマンシング サガ リ・ユニバース/戦略RPG,5bd298b859a96354282214a2,ja,Romancing SaGa Re;Universe / Strategy RPG
DC: Dark Legion,67abc0dae493b629704556db,en,DC: Dark Legion
旦那様の一発逆転人生,5b7f9592fffbb00a895ac2d0,ja,My husband's life turned around by one chance
Lily’s Garden: Match & Design,5be4ffa2da35f115404e57be,en,Lily’s Garden: Match & Design
Ant Legion: For The Swarm,61b1f7b96ffae75bc24b4d78,en,Ant Legion: For The Swarm
Kingdom Clash：Medieval Defense,6197ff7cf83bff071de47af7,en,Kingdom Clash：Medieval Defense
Mech Assemble: Zombie Swarm,6584e78030225805a6e7425b,en,Mech Assemble: Zombie Swarm
AFK Arena,5b2c8afd8df5ae28d425e66c,no,AFK Arena
プリンセスコネクト！Re:Dive,5a840b4a0211a6b034ea4bf3,ja,Princess Connect! Re:Dive
I9: 인페르노 나인,67626c544cbbe35e2515ca7a,ko,I9: Inferno Nine
新剑侠情缘,574f7f0d0211a60f07000013,zh,New Swordsman Romance
나이트 크로우,641b2e4392a9a7430889b512,ko,Night Crow
豪神娛樂城,5c087c9b5dbd3971f6c02645,zh-Hant,Hao Shen Entertainment City
Merge Hotel Empire－Design Game,6237f80820799d1e79d2eedf,en,Merge Hotel Empire－Design Game
MLB 9이닝스 라이벌 26,6465872f0b94383861ac2d56,ko,MLB 9 Innings Rivals 26
Pet Rescue Saga,55c5029e02ac64f9c0001fca,en,Pet Rescue Saga
Idle Heroes - Idle Games,576bd8313fdfa3204f00082e,en,Idle Heroes - Idle Games
Crowd Express: Boarding Puzzle,65ddb36aa223313a841806c2,en,Crowd Express: Boarding Puzzle
Wing Fighter,60892aef62e4301a2eb3aee1,en,Wing Fighter
My Singing Monsters,55c5057e02ac64f9c00020d5,en,My Singing Monsters
Episode - Choose Your Story,5378330e830f782dbe000189,en,Episode - Choose Your Story
Words With Friends Word Game,58085f87731c8b1379000870,en,Words With Friends Word Game
Total Football,628736a11d5ce447fd5115af,en,Total Football
Clockmaker: Match 3 Puzzles,557108498e68f9f1400004e5,en,Clockmaker: Match 3 Puzzles
Hill Climb Racing 2,5806bfe50211a62681000250,en,Hill Climb Racing 2
Drop Away: Color Puzzle,66cd51e99e7c3b9775dd562b,en,Drop Away: Color Puzzle
Mech Arena - Shooting Game,5c37de43249f1f49b2d0115b,en,Mech Arena - Shooting Game
Rush Royale: Tower Defense RPG,5f2a0de487a5ad124411beb1,en,Rush Royale: Tower Defense RPG
天天爱消除,55c5104302ac64f9c0002492,zh,Daily Elimination
Family Farm Adventure®,602676ea8761c6130584636e,en,Family Farm Adventure®
无限轮回-搜打撤,698a7c79c62774c451a5b55e,zh,"Infinite Reincarnation - Search, Attack, and Withdraw"
Love Nikki-Dress UP Queen,58f98ac30bc24808080019ff,en,Love Nikki-Dress UP Queen
信長の野望 出陣,64e84b3f6c5fe9443d2f8d36,ja,Nobunaga's Ambition: Departure
Jackpot Wins - Slots Casino,5ce22019f181c5033b9ec180,en,Jackpot Wins - Slots Casino
セガNET麻雀 MJ,55c5136802ac64f9c0002584,ja,Sega NET Mahjong MJ
Dragon City: Battle Adventure!,55c50f2602ac64f9c0002439,en,Dragon City: Battle Adventure!
Fish of Fortune™ - Go Fishing,624c705de3569435ec211360,en,Fish of Fortune™ - Go Fishing
BitLife - Life Simulator,5bb08296441af15f1bd3ced4,en,BitLife - Life Simulator
Baseball Clash: Real-time game,5e318b18b9ab943e550a1466,en,Baseball Clash: Real-time game
Kiss of War: Dead Blood,5d42455a9511f016e820dd81,en,Kiss of War: Dead Blood
MONGIL: STAR DIVE,68a558880bc0c01ca2bfe0df,en,MONGIL: STAR DIVE
Puzzles & Conquest,5dd77c195c6ace78e47a91b6,en,Puzzles & Conquest
生存33天,694e50c60a1d560a893602e8,zh,Surviving for 33 days
火炬之光：无限,62dc1094950aa45ff9e85ddb,zh,Torchlight: Infinity
逆転オセロニア,56b3173002ac64aec9000006,ja,Reversal Othello
변신 키우기,67ff519243283a1c4af8b8f6,ko,Raising Transformation
Modern Community,646e3daecfe7db0ffbd188b3,en,Modern Community
Cookie Jam: Match 3 Games,55c513de02ac64f9c00025b3,en,Cookie Jam: Match 3 Games
三國志 覇道,5f33960940beda1b22b1d362,zh-Hant,The Three Kingdoms: Hegemony
Two Dots - Connect the Colors,558e150fe2d221af2c0003df,en,Two Dots - Connect the Colors
Disney Magic Kingdoms,56f3579c3ca045a67c00326e,en,Disney Magic Kingdoms
Sniper 3D：Gun Shooting Games,55c5309f02ac64f9c0002dfe,en,Sniper 3D：Gun Shooting Games
PokerGaga: Texas Holdem Live,5fb204cc035b8744a7496c26,en,PokerGaga: Texas Holdem Live
Jackpot Crush Casino Slots,5ed5a9d96459fd42143ad31b,en,Jackpot Crush Casino Slots
Color Blaze Shooter,68fb8ddd27e2c171a81e3b6a,en,Color Blaze Shooter
Point Out: Color Escape Puzzle,68edb98a759282cab934f53e,en,Point Out: Color Escape Puzzle
Episode: Reality Stars,61706f68479fc7789c180167,en,Episode: Reality Stars
Merge Prison : hidden puzzle,64d5b9edff1e1b45929f3dfe,en,Merge Prison : hidden puzzle
ブルーロック Project: World Champion,6340003e33e61b3417602225,ja,Blue Lock Project: World Champion
Slayer Legend : Idle RPG,60a2fd0fab3bcb0b25f1c0b2,en,Slayer Legend : Idle RPG
Parchisi STAR Online,58a7a15303079f384200043f,it,Parchisi STAR Online
问剑长生·邪修,671bce1fdc36db64e313abf3,zh,Sword of Immortality: Evil Cultivator
疯狂水世界,69722b5232bb7518f63aeb2b,zh,Crazy Water World
Ragnarok Origin,61136a4d1806497695c369b6,en,Ragnarok Origin
MARVEL Future Fight,55c536d902ac64f9c0002ff1,en,MARVEL Future Fight
永劫无间,667afc3ea7b6a1c382b328dd,zh,Eternal Abyss
FAIRY TAIL Wizard Chronicle,6890e0cf878f1bc9d09e1c88,en,FAIRY TAIL Wizard Chronicle
イナズマイレブン クロス,69d9a70fffed46844e42adc6,ja,Inazuma Eleven Cross
天龙八部手游,591bec570211a6b98e0001c5,zh,Tian Long Ba Bu mobile game
桃源深处有人家,6364b614950aa47acfdd7ac3,zh,There are houses deep in the peach blossom paradise
High Seas Hero: Dig & Build,6723f294023af58a63f3ff06,en,High Seas Hero: Dig & Build
我的休闲时光-夏日联动,65b8f920594b7b7e3dfe94bc,zh,My Leisure Time - Summer Collaboration
龙之谷世界-官方正版手游,6787cff9beb6fe651800f97c,zh,Dragon Nest World - Official Mobile Game
Slack Off Survivor,672735690fb342105d666b64,en,Slack Off Survivor
"피망 포커 : 카지노 로얄 - 홀덤, 7포커, 바둑이",55d9560202ac645ad2275b6a,ko,"Pmang Poker: Casino Royale - Hold'em, 7-Poker, Badugi"
Beads Out,683e4122a6c1da4a248f3f60,en,Beads Out
Spades Plus - Card Game,55c5413002ac64f9c00031b3,en,Spades Plus - Card Game
War Drone: 3D Shooting Games,67eb471d1e743f5582fdb4db,en,War Drone: 3D Shooting Games
Merge County,616ffef2f982b906cb28d410,en,Merge County
英雄杀,55d93abe02ac645ad2057279,zh,Hero Kill
聖霊伝説：最強への道,67f5e5e2f7ae84cefdb033da,ja,The Legend of the Holy Spirit: The Path to the Strongest
Paranoize,690da07e094464931b1f2cf0,en,Paranoize
MONOPOLY: Bingo!,67928bab1e743fa4f5966e6d,en,MONOPOLY: Bingo!
Mortal Kombat,5567b90a1858b9a284000146,en,Mortal Kombat
MU Monarch,652e01496f1d5e32a3b568fe,en,MU Monarch
Perfect World,5c7f8481b9ab943c35471186,en,Perfect World
HUNTER×HUNTER NEN×SURVIVOR,6943872e65ea38851cad5813,und,HUNTER×HUNTER NEN×SURVIVOR
FarmVille 2: Country Escape,55d3a19e02ac64350a0000f8,en,FarmVille 2: Country Escape
Pokémon UNITE,602c795c912b51622f233ffe,fr,Pokémon UNITE
리니지2 레볼루션,57b2857a071f46083500022e,ko,Lineage 2 Revolution
Game of Vampires: Twilight Sun,64a21c13165c240d92c0d1c8,en,Game of Vampires: Twilight Sun
Avakin Life - 3D Virtual World,53884006830f78f0bc01011f,en,Avakin Life - 3D Virtual World
Play Together: Friends & Party,5fee6d73b66dd8498d61a935,en,Play Together: Friends & Party
Cooking Diary Restaurant Game,59d8e4a70211a64122a528ee,en,Cooking Diary Restaurant Game
エバーテイル,5c20488beba3794fa89491f0,ja,Evertale
Jurassic World Alive,5aa9f6ef9f479f78bf3ef3e3,en,Jurassic World Alive
Royal Cooking - Cooking Game,62e4c97dc8495829b00c9e6b,en,Royal Cooking - Cooking Game
Voidpet Dungeon,67413dc75b7bd5461b13a6ce,en,Voidpet Dungeon
Hole Stars: Puzzle Game,687fff1be4be7833dc9cc01b,en,Hole Stars: Puzzle Game
Heroes of History: Epic Empire,66a772b627e2c1d911e43bc4,en,Heroes of History: Epic Empire
三国杀：一将成名,5be58c1b1507b550b00ac363,zh,Three Kingdoms Kill: One General's Rise to Fame
Mega Hit Poker: Texas Holdem,595af2650335d6788a000243,en,Mega Hit Poker: Texas Holdem
Legend of Elements,6888319b367134c015df1775,en,Legend of Elements
West Game,5c8c092eb9ab9463dce84427,en,West Game
Little Farm Story: Idle Tycoon,65ffc49275e0d7597610add7,en,Little Farm Story: Idle Tycoon
Mystery Matters Puzzle Games,635cbafc61f4f92db6c56e0d,en,Mystery Matters Puzzle Games
Merge Fables®,60d5ef80b3ae2707117ec25f,en,Merge Fables®
Pocket Sort: Coin Merge Puzzle,68bcf1b5d99625fa66bd6a60,en,Pocket Sort: Coin Merge Puzzle
Infinite Lagrange,5edfa4e8eafbc657946cad72,en,Infinite Lagrange
Family Farm Seaside®,53783014830f782dbe0000b8,en,Family Farm Seaside®
陰の実力者になりたくて！マスターオブガーデン,63637c6b7ae5ba5d95d83b2e,ja,I want to be a powerful figure behind the scenes! Master of Garden
War Inc: Rising,675e2dd6e2b9bd3c5da8a5a1,en,War Inc: Rising
Cooking Fever: Restaurant Game,55c5239902ac64f9c0002a0f,en,Cooking Fever: Restaurant Game
The Walking Dead: Survivors,5fb347007ae5ba145dcc4025,en,The Walking Dead: Survivors
Angry Birds Friends,55c5028802ac64f9c0001fb5,en,Angry Birds Friends
无期迷途,6220a7d835f4f612dbcb631c,zh,Lost indefinitely
Blue Protocol: Star Resonance,6809e8dfb05f4cbbdac47909,en,Blue Protocol: Star Resonance
Madden NFL 26 Mobile Football,5f17578dededb25909292291,en,Madden NFL 26 Mobile Football
Tower War - Tactical Conquest,60d53af5c1238e1ac89812f6,en,Tower War - Tactical Conquest
LUDUS・PvP Merge Battle Game,6454cd2adab74e35c18f5e11,en,LUDUS・PvP Merge Battle Game
Bingo Aloha-Bingo Live at home,5fbb699458aaf04004a26d90,en,Bingo Aloha-Bingo Live at home
Grand Summoners - Anime RPG,5a682a4fd659581eb762c74f,en,Grand Summoners - Anime RPG
駅メモ！ - ステーションメモリーズ！- 鉄道位置ゲーム,55d20e9302ac64ee73000e17,ja,Station Memories! - A railway location-based game
Online Soccer Manager (OSM),53783491830f782dbe0001e5,en,Online Soccer Manager (OSM)
忍者必须死3,5b6ef3cfd8ac4413dc9ff917,zh,Ninja Must Die 3
Zen Match - Relaxing Puzzle,5fbdadc45ad4e402529d483e,en,Zen Match - Relaxing Puzzle
Archero,5c9957bc3ea9835895e21c3d,en,Archero
时光大爆炸,67521e1488f0c8b99395a71f,zh,The Big Bang
eBaseball™: MLB PRO SPIRIT,6718b46d53a865188a53abcf,en,eBaseball™: MLB PRO SPIRIT
Eternal Sword Pact,68969f562fafdb08de61ecbf,en,Eternal Sword Pact
Alice's Dream: Merge 3D Game,61ebc650fc4ad47fdbe50c36,en,Alice's Dream: Merge 3D Game
スターセイヴァー,68d2653fc2e852e58ed29340,ja,Star Savior
로드나인,66627f41d272d221cf84c0d9,ko,Road Nine
SuitU: Fashion Avatar Dress UP,63d6584bc6086b28bf3830c7,en,SuitU: Fashion Avatar Dress UP
Tetris® Block Party,679ad2c9e8b4ba3a4e049aab,en,Tetris® Block Party
